Respondent ID,Category,Question,Response,Race,Gender,Province,Occupation,Demography
1.14366E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat agree,White,Male,KwaZulu Natal,,White | Male | KwaZulu Natal | nan
1.14376E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Strongly agree,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14376E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat agree,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14376E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Strongly agree,,Male,Western Cape,,nan | Male | Western Cape | nan
1.14376E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat agree,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14376E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat agree,White,Male,Western Cape,"a.	Firefighter (general)","White | Male | Western Cape | a.	Firefighter (general)"
1.14366E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat agree,South African,Female,Western Cape,,South African  | Female | Western Cape | nan
1.14375E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Strongly agree,,,,,nan | nan | nan | nan
1.14376E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat agree,,Male,Western Cape,"a.	Firefighter (general)","nan | Male | Western Cape | a.	Firefighter (general)"
1.14376E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat agree,White,Female,Western Cape,,White | Female | Western Cape | nan
1.14375E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,,,,Western Cape,,nan | nan | Western Cape | nan
1.14375E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Strongly disagree,,Male,Western Cape,,nan | Male | Western Cape | nan
1.14367E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat agree,White,Female,Western Cape,,White | Female | Western Cape | nan
1.14375E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat agree,Coloured,Male,Western Cape,,Coloured | Male | Western Cape | nan
1.14375E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat agree,White,Male,Limpopo,"a.	Firefighter (general)","caucasian | Male | Limpopo | a.	Firefighter (general)"
1.14375E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat agree,,,Western Cape,,nan | nan | Western Cape | nan
1.14375E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Strongly agree,White,Male,KwaZulu Natal,,White | Male | KwaZulu Natal | nan
1.14366E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,,White,Male,Western Cape,"a.	Firefighter (general)","White | Male | Western Cape | a.	Firefighter (general)"
1.14375E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat agree,,,Western Cape,,nan | nan | Western Cape | nan
1.14375E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat disagree,White,Male,North West,,White | Male | North West | nan
1.14375E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat agree,,Male,Western Cape,,nan | Male | Western Cape | nan
1.14375E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat agree,White,Male,Western Cape,"a.	Firefighter (general)","White | Male | Western Cape | a.	Firefighter (general)"
1.14375E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,,White,Female,Western Cape,,White | Female | Western Cape | nan
1.14375E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Strongly agree,,,Western Cape,,nan | nan | Western Cape | nan
1.14375E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Strongly agree,White,Male,Western Cape,"a.	Firefighter (general)","White | Male  | Western Cape | a.	Firefighter (general)"
1.14375E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Strongly agree,White,Male,Western Cape,,White | M | Western Cape | nan
1.14375E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat agree,White,Male,Northern Cape,,White | Male | Northern Cape | nan
1.14375E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Strongly agree,Black,Male,Western Cape,,Black | Male | Western Cape | nan
1.14374E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,,White,Female,Western Cape,,White | Female | Western Cape | nan
1.14372E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat agree,,Female,Western Cape,,nan | Female | Western Cape | nan
1.14371E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,,Human,Male,Gauteng,,Human | Male | Gauteng | nan
1.14371E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Strongly agree,,,Western Cape,,nan | nan | Western Cape | nan
1.14371E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Strongly agree,White,Male,Western Cape,,White | Male | Western Cape | nan
